date,AAASPR,BAASPR,CAPUTIL,COMMCRB,CONSGOVT,CONSPRIV,CONSSENT,CPAPERSPR,DEBTGOVT,DISPINC,DIVYIELD,EARNINGS,ECONSENT,EMPL,EXCHTRW,EXPORT,FEDFUNDS,GDP,HOURS,HOUSEPERMIT,HOUSEPRICE,HOUSESTART,IMPORT,INDPRO,INVENTO,INVESTM,LIABCORP,LIABHH,LOANSCORP,LOANSHH,NWCORP,NWHH,ORDERNEW,ORDERUNFIL,PCEPRICE,PMI,RETAIL,SHORTSPR,STOCKPRICE,STOCKVOL,TERMSPR,ULC,UNRATE,VXO
01oct2001,2.1532998,3.1532998,73.959702,.0010497977,1.6377674,1.484252,88.26666666666667,.13,.94649124,-1.2717961,.028299928,.24446854,-17.43333333333333,-.60736018,.82129633,-3.2162569,-1.3634,.27200258,-1.1648347,2.4600623,.72600871,-1.8719705,-1.4124291,-1.0524548,-1.7829633,-5.0795951,-2.5902734,1.0704653,-3.0118175,.47939217,2.7233367,3.0000503,-1.3189729,-1.9673373,.23712656,43.4,3.331568,-.22660005,-2.2538941,.051879063,2.8632998,-.3546764,.66669989,26.913099
01jan2002,1.5465999,2.8799996,74.112099,.072390191,1.7158319,.30558476,101.1666666666667,.079999998,-.084701538,2.2291892,-.018999934,.29689044,11.26666666666667,-.32342422,2.3928149,2.1723354,-.4000001,.8707093,-.88536584,4.9013796,1.1348643,9.2991343,2.9011405,.73568571,.076356016,2.9076142,.63626373,1.3384702,-2.2304575,.43335578,-.28431824,1.1367249,.16578457,-2.4399602,-.21435721,50.2,-1.4587824,-.013299942,1.2888055,.037230521,3.3567002,-1.6926653,.19999981,22.7995
01apr2002,1.6133003,2.9233003,75.003899,.021101167,.76501346,.51213509,108.3666666666667,.090000004,.57284164,.67472535,.10249996,.057728082,14.36666666666667,-.095366038,-3.813818,2.7560754,.016700029,.60390824,.27938709,0,1.1189928,-1.8746887,3.3116128,1.5427285,.73631018,1.6297961,.14084832,1.7132214,-2.7461283,.31106669,.073385723,-1.8936265,.78019315,-1.8908153,.28022364,53.03333333333333,.97225136,-.03670001,-5.7432017,.034585927,3.3866999,.73004252,.1333003,27.02
01jul2002,2.0899997,3.3666997,75.327698,.079156563,.53255731,.72191894,95.2,.090000004,.42007828,-.087219179,.28110003,.39264122,3,-.063035592,-4.1920209,.51898748,-.0099999905,.44358546,-.33435908,1.7921282,1.4634795,.37382743,1.2515287,.58547068,.60333622,-.14814042,-.35248673,2.0488758,-2.5351233,.90580195,-.094583832,-2.8470221,1.1483598,-1.5548699,-.071870856,50.33333333333334,1.1877044,-.096699953,-17.748489,-.020618193,2.6167002,-.24900347,-.099999905,39.891499
01oct2002,2.2733002,3.5932999,75.311897,.03466351,.76815343,.57305229,81.73333333333333,.13,1.1965485,.5920099,.025900006,.55595016,2.333333333333334,.0081665432,-.21190381,-1.6478382,-.2967,.15470262,.099924535,4.2989287,1.0599724,1.8870414,1.637658,-.022193346,.731489,-.0617438,-4.1086836,2.5003045,-1.5322775,2.8722417,7.1362438,2.3658657,-3.3121645,-2.4364901,-.14931011,49.7,.40791687,-.11000001,-.75584704,-.086360693,2.6733999,.310608,.13339996,33.041801
01jan2003,2.0833001,3.1999998,75.852898,-.010157202,.11670378,.4692196,68.33333333333333,.090000004,-.087249756,.23488773,.081900001,.46089843,0,-.11748293,-4.7618313,.10117126,-.19330001,.55323142,-.53477019,-.86358362,.96996111,.36548576,-.50906551,.62216121,.60722476,.76626492,-.073612288,1.8558999,-2.0472498,-.26525915,2.7264469,.32424352,2.3565478,-.64296353,-.10946871,48.79999999999999,.87987846,-.093299985,-3.2135589,-.10357284,2.7632999,-.43534264,0,33.708698
01apr2003,1.6900001,2.8533001,75.373802,.0069968086,.94161296,1.1167743,82.7,.11,1.1898727,1.2114813,-.15350008,.098446794,-1.166666666666666,-.17648959,-4.7642217,-.14853913,-.0032999516,.85658097,-.26644501,1.7197733,.91553837,1.0125264,1.403556,-.75017381,-.30810997,.68776846,-.36886939,3.960422,-2.1833405,.046386667,.86173046,3.7287159,-.6741612,.38146043,.053559419,48.03333333333333,1.0027306,-.20670009,8.7007885,.13910979,2.5799999,.47272331,.26659966,22.842899
01jul2003,1.4633999,2.5734,75.942802,.041434348,.23429926,1.4561611,78.56666666666666,.12,-.31836319,1.6756232,-.084599972,.17582457,16.33333333333333,.01023579,-.17890127,2.7435076,-.23000002,1.683953,.16397525,5.2815719,1.112685,7.469161,1.6402103,.66093385,-.058560658,3.5789607,-.44444123,2.318676,-2.0636544,.86958158,-.51024669,1.5229449,1.6416299,.17335662,.1159208,52.2,2.7492123,-.086700022,6.4512014,-.0087150829,3.3033001,-.75367808,0,20.587299
01oct2003,1.3700004,2.3766003,76.7304,.046585284,.60654569,.67577159,89.66666666666667,.15000001,.81752014,.26314577,-.023299932,-.12870139,27.16666666666667,.23394933,-5.8517938,4.2117033,-.020000041,1.1416206,.45130056,1.7904819,2.3778794,7.4422917,3.0205693,.97303116,.5435816,3.3133831,2.4203596,2.1863935,-3.3346829,3.6311409,-2.7047641,3.7204423,3.6670287,2.533669,-.00037647615,57.90000000000001,.46308875,-.079999983,5.4385824,.028097056,3.3699999,.42333725,-.29999971,17.214199
01jan2004,1.4366999,2.2533002,77.309303,.10576388,.44994047,.88584256,91.56666666666666,.12,.36395264,.45951822,-.049300075,-.098252825,31.23333333333333,.31083089,-2.9394503,2.6869476,.0065999627,.53233451,.43531859,1.1259758,.93957126,-5.9366693,3.1539645,.69967848,.781636,.19821468,.28943554,1.4307686,-1.8255,3.718833,2.6421444,4.0222173,.17319861,2.235568,.20504206,60.43333333333334,1.8098669,-.086599946,7.023304,.15415758,3.1033001,.16200091,-.1333003,16.444901
01apr2004,1.3267002,2.0633001,77.789902,-.064893283,.26653346,.62024742,96.3,.13,.25029755,1.1393607,.067700028,.035610154,30.63333333333334,.54740101,3.1121016,1.5282795,.0067000389,.75918704,.10555211,4.1890903,1.8135183,.98557037,3.9898539,.57004458,1.0268272,3.9167848,.21652649,2.4963908,-1.4992918,.14220384,4.8449268,1.0174642,-.17858185,2.3581581,-.03003992,60.83333333333334,1.0477655,.066699982,-.91480333,-.030511668,3.5232999,.97419554,-.099999905,16.2456
01jul2004,1.3400002,2.1466999,78.231201,.069183327,.1828005,1.0997783,100.3666666666667,.17,-.097839355,.65078562,.079100013,.28780881,26.5,.24984634,-1.7573892,.75704426,.42330003,.94088733,.59040493,-.49802905,3.3865681,2.026813,1.318886,.55530828,.85643965,1.5394446,.43165836,2.240298,1.5879683,.52011454,4.3710728,1.959543,.62498724,2.1798134,-.21346623,58.6,1.5355921,.05340004,-1.689817,-.090235062,2.8165998,1.3076621,-.16669989,15.3479
01oct2004,1.3134003,2.0134001,79.279503,-.0037263546,-.055026706,1.0818233,96.06666666666666,.18000001,.68431091,1.2551268,-.052000046,.093978569,23.83333333333333,.42845252,-5.5423331,2.2024071,.51670003,.99668783,.53381914,.78607535,1.5665548,-.59187192,2.1646645,1.413119,1.1138299,2.0649769,1.6376268,2.8770635,1.1602795,-.083973981,1.3817631,3.8414426,1.6374117,1.0541902,.1685742,56.56666666666666,2.4999378,.056699991,5.0883284,.17409842,2.1665998,-.041987851,0,13.8642
01jan2005,1.0233002,1.6700001,80.25,.099294938,.49841848,.58177519,104.1666666666667,.19,.28108978,-1.1793489,.0085999966,-.087076031,16.56666666666667,.34694797,-.66265607,2.3130436,.51999998,1.1008787,.20252004,.90671104,1.5821109,5.269165,.95655394,1.4213541,1.6932859,2.7725279,1.1934159,1.2087041,3.1591954,.41814667,.14547849,.82422274,.46057603,.84113765,.15608327,55.83333333333334,.89345735,.066699982,2.5656657,.086550407,1.76,-.41758409,-.13329983,12.742
01apr2005,.98670006,1.8133001,80.398804,-.021468086,-.056997865,1.1281592,102.2666666666667,.28999999,-.24053955,.94549644,.076500058,.22944552,11.1,.54636049,2.7359402,1.7676648,.47329998,.46050388,.62170285,1.5399462,2.6898754,-.98635268,1.3233551,.50535345,.20733534,-1.3395547,1.0413119,2.4445009,3.1602385,-.53989762,2.3422685,2.0854168,5.1815977,1.901419,-.23717764,51.79999999999999,1.9698151,-.079999924,-.87011969,.011540257,1.2966998,.8227219,-.20000029,12.2103
01jul2005,.87999964,1.7666998,79.721802,.082578391,.33014116,.96599519,98.86666666666667,.30000001,-.34337234,.29520926,-.011900067,.41254634,8.799999999999999,.55057275,1.1969545,.24005568,.51670003,.88738143,.21644197,4.1538954,2.5968196,2.3447397,.65535456,-.45958823,.33697253,1.3130261,.61962438,2.5932634,2.4815335,1.2419745,1.9761171,2.3855455,-1.7201756,4.3376751,-.084546536,54,1.8289003,-.10000014,3.5326684,.016354844,.85330033,.45154703,-.13329983,12.1664
01oct2005,.89000034,1.8467002,80.172699,.042753428,.077737898,.29651484,95.76666666666667,.38999999,.92527008,1.2727584,.046700001,.25562632,9.333333333333334,.35607472,1.4067277,2.8483112,.51999998,.62947756,.6591081,-2.6834023,1.5915889,-1.5033028,3.1451797,.96598727,1.2654555,3.1990538,.82023627,1.7778913,2.2187333,-.72267687,2.9983332,1.8921835,7.1339197,4.7551231,.273375,56.33333333333334,.4813104,-.15330005,.5152247,.06221607,.6632998,.55043584,0,11.8896
01jan2006,.81999969,1.7367001,80.604797,.039509192,1.261757,1.1089444,105.6666666666667,.23999999,.25205231,1.926706,-.024999976,.4323346,11.8,.5932675,-1.021112,3.7298901,.47669983,1.321521,.96764898,-.5701496,1.0104661,2.4668953,2.1034341,.93530047,.84465051,1.4737568,1.083293,2.3101673,2.7281795,-.52489847,1.4435868,2.3668375,.099097021,4.8485832,-.083838098,55.03333333333333,2.7416484,-.063399792,4.1838784,.12919061,.17670012,1.2639625,-.23339987,11.4803
01apr2006,.82329988,1.6666999,80.742203,.063482799,-.029738799,.50532591,106.6333333333333,.38,-.2972908,.24424285,.051100016,.4375132,13.2,.38280708,-3.3620713,1.9358877,.45000029,.23342519,.24403882,-11.465861,.30530646,-13.368857,1.0841004,.59967148,.98236352,-.64689094,.6711396,1.9737251,3.3290589,1.1233484,2.9382403,-.58606261,-1.4439217,4.5585394,.14559893,53.63333333333333,.40230426,-.20340014,-.097996138,.084104344,.36670017,.15085509,-.10000038,14.1776
01jul2006,.78329992,1.6966,80.617996,-.041105118,-.14354399,.60528302,104.3666666666667,.40000001,.10728836,.25837597,.041399956,.39729813,5.233333333333333,.31431091,-.57252395,.032872416,.33999968,.15451393,.5443176,-11.561901,.28492802,-8.5884886,.9362455,.37935004,.91793132,-.38655257,1.2628983,1.9800737,3.232753,-.76434743,2.0241997,1.0619845,-.078482665,3.3338122,-.17111623,52.96666666666667,.61859584,-.33999968,.51307297,-.16052023,-.010000229,.46996665,0,12.1674
01oct2006,.75670004,1.6500001,80.268997,.064834028,.81767553,.96310526,106.8,.34,.49235153,1.3110349,-.081799984,.51837945,1.666666666666667,.27004203,.020807652,4.103415,0,.84825456,.33975631,-8.0383186,.58918369,-8.0924196,.12878138,.22006387,.37471938,-1.9591216,1.8325102,1.5930408,1.8709455,1.620591,.90373099,1.8007903,2.0378103,5.441113,-.10997538,51.03333333333333,.25924838,-.3434,7.5546503,.090929858,-.27329969,.91478676,-.19999981,10.5724
01jan2007,.68330002,1.6167002,80.411102,.031310972,.14720426,.55800426,109.8666666666667,.25,.44683075,.84836882,.002300024,.25431404,4.600000000000001,.40189549,.33846822,1.3875012,.010000229,.23521878,.026524832,1.6104132,-.35114929,-7.1726413,1.1901735,.87777925,.18013301,-.69041055,1.3526778,.55695248,2.0712121,.21877773,1.5058765,.65303189,-.25437585,3.9658172,.2939887,52.43333333333334,1.2243271,-.27339983,2.5455103,.13369933,-.30330038,2.1388912,.066699982,12.4443
